;lien;nom;naissance;mort;age;prefaces;id_wikidata;idref;memberof_af;reception;subject;ratio_prefaces;bnf;lien_bnf;nb_oeuvres;nb_oeuvres_1940;nb_ouvrages;nb_ouvrages_1940
449;http://www.wikidata.org/entity/Q29454721;Noël Bernard;1875;1971;96;NA;Q29454721;84439602;FALSE;NA;1;NA;123844282;http://data.bnf.fr/ark:/12148/cb123844282#about;13;7;16;10
450;http://www.wikidata.org/entity/Q3271749;Léontine Zanta;1872;1942;70;NA;Q3271749;27202631;FALSE;NA;1;NA;131816698;http://data.bnf.fr/ark:/12148/cb131816698#about;9;7;11;8
451;http://www.wikidata.org/entity/Q3577305;Ève Paul Margueritte;1885;1971;86;NA;Q3577305;27060691;FALSE;NA;1;NA;12630239p;http://data.bnf.fr/ark:/12148/cb12630239p#about;39;20;45;24
452;http://www.wikidata.org/entity/Q2144687;René Guyon;1876;1963;87;NA;Q2144687;66888514;FALSE;NA;1;NA;13009920v;http://data.bnf.fr/ark:/12148/cb13009920v#about;14;13;15;14
453;http://www.wikidata.org/entity/Q2847467;André Chagny;1872;1965;93;NA;Q2847467;08117585X;FALSE;NA;1;NA;125957845;http://data.bnf.fr/ark:/12148/cb125957845#about;69;51;84;54
454;http://www.wikidata.org/entity/Q15967003;Simone Saint-Clair;1896;1975;79;NA;Q15967003;59625058;FALSE;NA;1;NA;10511758q;http://data.bnf.fr/ark:/12148/cb10511758q#about;23;9;24;9
455;http://www.wikidata.org/entity/Q3158014;Jacques-Marie Rougé;1873;1956;83;1;Q3158014;27111164;FALSE;NA;1;0.0149253731343284;119227867;http://data.bnf.fr/ark:/12148/cb119227867#about;11;7;13;8
456;http://www.wikidata.org/entity/Q18533836;Gabrielle Rosenthal;1881;1941;60;NA;Q18533836;174559615;FALSE;NA;1;NA;127277987;http://data.bnf.fr/ark:/12148/cb127277987#about;6;5;8;7
457;http://www.wikidata.org/entity/Q1349886;Robert Florey;1900;1979;79;NA;Q1349886;33431965;FALSE;NA;1;NA;124297955;http://data.bnf.fr/ark:/12148/cb124297955#about;9;7;11;8
458;http://www.wikidata.org/entity/Q3435362;Robert Havard de La Montagne;1877;1963;86;NA;Q3435362;81329857;FALSE;NA;1;NA;13091937h;http://data.bnf.fr/ark:/12148/cb13091937h#about;11;8;13;9
459;http://www.wikidata.org/entity/Q20081099;Noël Clément-Janin;1862;1947;85;3;Q20081099;61167401;FALSE;NA;1;0.0384615384615385;128058007;http://data.bnf.fr/ark:/12148/cb128058007#about;30;29;31;30
460;http://www.wikidata.org/entity/Q3102739;Georges Gabory;1899;1978;79;NA;Q3102739;28608399;FALSE;NA;1;NA;12040957q;http://data.bnf.fr/ark:/12148/cb12040957q#about;13;10;15;12
461;http://www.wikidata.org/entity/Q3374036;Pedro Descoqs;1877;1946;69;NA;Q3374036;03340917X;FALSE;NA;1;NA;12427770b;http://data.bnf.fr/ark:/12148/cb12427770b#about;8;7;8;7
462;http://www.wikidata.org/entity/Q3557310;Victor Féli;1861;1952;91;NA;Q3557310;86307215;FALSE;NA;1;NA;12731217s;http://data.bnf.fr/ark:/12148/cb12731217s#about;16;14;24;22
463;http://www.wikidata.org/entity/Q29382408;André Bruyère;1882;1962;80;NA;Q29382408;76426017;FALSE;NA;1;NA;12130281m;http://data.bnf.fr/ark:/12148/cb12130281m#about;47;35;51;36
464;http://www.wikidata.org/entity/Q55773042;Henry Corot;1864;1941;77;NA;Q55773042;164335749;FALSE;NA;1;NA;108484650;http://data.bnf.fr/ark:/12148/cb108484650#about;54;52;71;66
465;http://www.wikidata.org/entity/Q3019118;Jules-Charles Truffier;1856;1943;87;3;Q3019118;60886218;FALSE;NA;1;0.0357142857142857;14843796f;http://data.bnf.fr/ark:/12148/cb14843796f#about;111;107;122;117
466;http://www.wikidata.org/entity/Q3570825;Xavier Magallon;1866;1956;90;3;Q3570825;30506093;FALSE;NA;1;0.0405405405405405;121906631;http://data.bnf.fr/ark:/12148/cb121906631#about;25;20;29;22
467;http://www.wikidata.org/entity/Q18238897;Marcel Bernhardt;1868;1942;74;1;Q18238897;30074649;FALSE;NA;1;0.0138888888888889;12156383f;http://data.bnf.fr/ark:/12148/cb12156383f#about;20;18;22;20
468;http://www.wikidata.org/entity/Q2959159;Charles Gailly Taurines;1857;1941;84;1;Q2959159;34567682;FALSE;NA;1;0.0120481927710843;12531068s;http://data.bnf.fr/ark:/12148/cb12531068s#about;30;25;37;32
469;http://www.wikidata.org/entity/Q64685131;Raymond Turenne;1861;1940;79;1;Q64685131;180463403;FALSE;NA;1;0.0126582278481013;15374522g;http://data.bnf.fr/ark:/12148/cb15374522g#about;5;5;7;7
470;http://www.wikidata.org/entity/Q66793706;Achille Viallate;1866;1943;77;NA;Q66793706;67033482;FALSE;NA;1;NA;13204886n;http://data.bnf.fr/ark:/12148/cb13204886n#about;14;14;15;15
471;http://www.wikidata.org/entity/Q3103217;Georges Montagnier;1892;1967;75;NA;Q3103217;167347179;FALSE;NA;1;NA;11185467q;http://data.bnf.fr/ark:/12148/cb11185467q#about;11;7;14;10
472;http://www.wikidata.org/entity/Q3176135;Jeanne Mette;1867;1955;88;NA;Q3176135;67042295;FALSE;NA;1;NA;12149592g;http://data.bnf.fr/ark:/12148/cb12149592g#about;25;19;29;21
473;http://www.wikidata.org/entity/Q3240951;Lily Lévy;1882;1958;76;NA;Q3240951;79211844;FALSE;NA;1;NA;12130564v;http://data.bnf.fr/ark:/12148/cb12130564v#about;33;24;40;30
474;http://www.wikidata.org/entity/Q3588873;Émilie Tillion;1876;1945;69;NA;Q3588873;130704628;FALSE;NA;1;NA;12206539n;http://data.bnf.fr/ark:/12148/cb12206539n#about;10;8;14;11
475;http://www.wikidata.org/entity/Q17635962;Olympe Gevin-Cassal;1859;1945;86;NA;Q17635962;153438029;FALSE;NA;1;NA;12994265z;http://data.bnf.fr/ark:/12148/cb12994265z#about;18;16;24;20
476;http://www.wikidata.org/entity/Q18115688;Gaston Picard;1892;1962;70;1;Q18115688;77258223;FALSE;NA;0;0.0208333333333333;12467022c;http://data.bnf.fr/ark:/12148/cb12467022c#about;46;36;50;38
477;http://www.wikidata.org/entity/Q3262603;Louis Mandin;1872;1943;71;NA;Q3262603;03399188X;FALSE;NA;0;NA;124792547;http://data.bnf.fr/ark:/12148/cb124792547#about;10;10;10;10
478;http://www.wikidata.org/entity/Q3301127;Maurice Martin;1861;1941;80;NA;Q3301127;60260653;FALSE;NA;0;NA;10729416f;http://data.bnf.fr/ark:/12148/cb10729416f#about;7;5;11;7
479;http://www.wikidata.org/entity/Q3171721;Jean Desthieux;1895;1944;49;3;Q3171721;56783213;FALSE;NA;0;0.0666666666666667;127353307;http://data.bnf.fr/ark:/12148/cb127353307#about;36;34;50;47
480;http://www.wikidata.org/entity/Q1350743;Maurice Bedel;1883;1954;71;4;Q1350743;31763448;FALSE;NA;0;0.0701754385964912;12704634k;http://data.bnf.fr/ark:/12148/cb12704634k#about;36;23;71;44
481;http://www.wikidata.org/entity/Q1533015;René Lalou;1889;1960;71;10;Q1533015;34000038;FALSE;NA;0;0.196078431372549;124800045;http://data.bnf.fr/ark:/12148/cb124800045#about;27;16;66;23
482;http://www.wikidata.org/entity/Q3436735;Robert de Souza;1864;1946;82;1;Q3436735;33767718;FALSE;NA;0;0.0131578947368421;130067975;http://data.bnf.fr/ark:/12148/cb130067975#about;30;30;33;33
483;http://www.wikidata.org/entity/Q18002932;Augustin-Thierry;1868;1956;88;NA;Q18002932;85592722;FALSE;NA;0;NA;12747209t;http://data.bnf.fr/ark:/12148/cb12747209t#about;24;19;35;26
484;http://www.wikidata.org/entity/Q1614825;Paul Raynal;1885;1971;86;NA;Q1614825;145854019;FALSE;NA;0;NA;12365808c;http://data.bnf.fr/ark:/12148/cb12365808c#about;9;7;35;19
485;http://www.wikidata.org/entity/Q1285628;Edmond Haraucourt;1856;1941;85;14;Q1285628;28281012;FALSE;NA;0;0.166666666666667;12014925f;http://data.bnf.fr/ark:/12148/cb12014925f#about;18;9;37;12
486;http://www.wikidata.org/entity/Q17341422;Gaston Rageot;1871;1942;71;2;Q17341422;35576162;FALSE;NA;0;0.0289855072463768;134847104;http://data.bnf.fr/ark:/12148/cb134847104#about;52;50;61;59
487;http://www.wikidata.org/entity/Q15407145;Fernand Divoire;1883;1951;68;NA;Q15407145;29710030;FALSE;NA;0;NA;12127604r;http://data.bnf.fr/ark:/12148/cb12127604r#about;30;27;42;36
488;http://www.wikidata.org/entity/Q3579990;Édouard Peisson;1896;1963;67;NA;Q3579990;03028709X;FALSE;NA;0;NA;12173525h;http://data.bnf.fr/ark:/12148/cb12173525h#about;38;16;103;29
489;http://www.wikidata.org/entity/Q3059862;Eugène Figuière;1882;1944;62;3;Q3059862;29654262;FALSE;NA;0;0.0517241379310345;12123327m;http://data.bnf.fr/ark:/12148/cb12123327m#about;25;24;27;25
490;http://www.wikidata.org/entity/Q3131558;Henri Malo;1868;1948;80;7;Q3131558;60508078;FALSE;NA;0;0.0972222222222222;12623003n;http://data.bnf.fr/ark:/12148/cb12623003n#about;71;54;86;62
491;http://www.wikidata.org/entity/Q3426406;René Jeanne;1887;1969;82;NA;Q3426406;31858686;FALSE;NA;0;NA;12299510h;http://data.bnf.fr/ark:/12148/cb12299510h#about;61;40;72;44
492;http://www.wikidata.org/entity/Q15078859;Auguste Bailly;1878;1967;89;2;Q15078859;03348063X;FALSE;NA;0;0.032258064516129;12434252h;http://data.bnf.fr/ark:/12148/cb12434252h#about;74;46;112;66
493;http://www.wikidata.org/entity/Q745528;Claude Aveline;1901;1992;91;NA;Q745528;154243035;FALSE;NA;0;NA;11889646g;http://data.bnf.fr/ark:/12148/cb11889646g#about;125;43;198;54
494;http://www.wikidata.org/entity/Q3385091;Pierre Frondaie;1884;1948;64;NA;Q3385091;26876086;FALSE;NA;0;NA;11903677t;http://data.bnf.fr/ark:/12148/cb11903677t#about;47;43;120;99
495;http://www.wikidata.org/entity/Q3271358;Léon Treich;1889;1973;84;NA;Q3271358;88011348;FALSE;NA;0;NA;127572498;http://data.bnf.fr/ark:/12148/cb127572498#about;34;9;37;9
496;http://www.wikidata.org/entity/Q3288648;Marcel Batilliat;1871;1941;70;NA;Q3288648;33575401;FALSE;NA;0;NA;12442998g;http://data.bnf.fr/ark:/12148/cb12442998g#about;10;10;14;12
497;http://www.wikidata.org/entity/Q20054488;Louis Roubaud;1884;1941;57;1;Q20054488;59644680;FALSE;NA;0;0.0178571428571429;12138083p;http://data.bnf.fr/ark:/12148/cb12138083p#about;29;26;39;34
498;http://www.wikidata.org/entity/Q3103508;Georges Suarez;1890;1944;54;NA;Q3103508;28937929;FALSE;NA;0;NA;12067021b;http://data.bnf.fr/ark:/12148/cb12067021b#about;21;15;31;20
499;http://www.wikidata.org/entity/Q25249306;Pierre Pascal;1909;1990;81;NA;Q25249306;160837804;FALSE;NA;0;NA;12100172r;http://data.bnf.fr/ark:/12148/cb12100172r#about;8;6;8;6
500;http://www.wikidata.org/entity/Q15970691;René Jouglet;1884;1961;77;NA;Q15970691;67831699;FALSE;NA;0;NA;14037375r;http://data.bnf.fr/ark:/12148/cb14037375r#about;39;26;53;32
501;http://www.wikidata.org/entity/Q3263181;Louis Thomas;1885;1962;77;NA;Q3263181;87813416;FALSE;NA;0;NA;12031019q;http://data.bnf.fr/ark:/12148/cb12031019q#about;65;46;73;50
502;http://www.wikidata.org/entity/Q2621437;Charles Méré;1883;1970;87;NA;Q2621437;29952697;FALSE;NA;0;NA;12742053j;http://data.bnf.fr/ark:/12148/cb12742053j#about;38;38;63;63
503;http://www.wikidata.org/entity/Q788152;Jean Fayard;1902;1978;76;1;Q788152;83336249;FALSE;NA;0;0.0263157894736842;11447312b;http://data.bnf.fr/ark:/12148/cb11447312b#about;29;25;35;28
504;http://www.wikidata.org/entity/Q16915049;Paul Achard;1887;1962;75;NA;Q16915049;69750440;FALSE;NA;0;NA;14841972h;http://data.bnf.fr/ark:/12148/cb14841972h#about;29;17;46;22
505;http://www.wikidata.org/entity/Q3185144;Joseph Jolinon;1885;1971;86;NA;Q3185144;83339639;FALSE;NA;0;NA;12738713g;http://data.bnf.fr/ark:/12148/cb12738713g#about;35;17;47;27
506;http://www.wikidata.org/entity/Q3103265;Georges Normandy;1882;1946;64;6;Q3103265;28474031;FALSE;NA;0;0.103448275862069;12030242j;http://data.bnf.fr/ark:/12148/cb12030242j#about;33;27;38;31
507;http://www.wikidata.org/entity/Q3105841;Gilbert Robin;1893;1967;74;NA;Q3105841;70134944;FALSE;NA;0;NA;127304022;http://data.bnf.fr/ark:/12148/cb127304022#about;33;19;43;20
508;http://www.wikidata.org/entity/Q3276502;Magali;1898;1986;88;NA;Q3276502;02700113X;FALSE;NA;0;NA;11173944r;http://data.bnf.fr/ark:/12148/cb11173944r#about;38;36;47;39
509;http://www.wikidata.org/entity/Q20731647;Raymond Schwab;1884;1956;72;2;Q20731647;27128830;FALSE;NA;0;0.0357142857142857;11924170p;http://data.bnf.fr/ark:/12148/cb11924170p#about;20;13;24;15
510;http://www.wikidata.org/entity/Q2831177;Albert Flory;1890;1978;88;NA;Q2831177;88485595;FALSE;NA;0;NA;126061366;http://data.bnf.fr/ark:/12148/cb126061366#about;19;6;22;9
511;http://www.wikidata.org/entity/Q15970640;Alex Coutet;1880;1952;72;NA;Q15970640;75775875;FALSE;NA;0;NA;12737781q;http://data.bnf.fr/ark:/12148/cb12737781q#about;15;7;15;7
512;http://www.wikidata.org/entity/Q3387247;Pierre Veber;1869;1942;73;1;Q3387247;29463637;FALSE;NA;0;0.0140845070422535;12108574g;http://data.bnf.fr/ark:/12148/cb12108574g#about;28;25;37;30
513;http://www.wikidata.org/entity/Q15407131;Cécile Périn;1877;1959;82;1;Q15407131;30304245;FALSE;NA;0;0.0158730158730159;12174802x;http://data.bnf.fr/ark:/12148/cb12174802x#about;19;12;21;13
514;http://www.wikidata.org/entity/Q3573661;Yves Gandon;1899;1975;76;NA;Q3573661;26880555;FALSE;NA;0;NA;11904035g;http://data.bnf.fr/ark:/12148/cb11904035g#about;51;16;72;17
515;http://www.wikidata.org/entity/Q1130529;Denys Amiel;1884;1977;93;2;Q1130529;30098432;FALSE;NA;0;0.0357142857142857;121582573;http://data.bnf.fr/ark:/12148/cb121582573#about;20;12;26;15
516;http://www.wikidata.org/entity/Q15970553;André Armandy;1882;1958;76;NA;Q15970553;26690519;FALSE;NA;0;NA;118891076;http://data.bnf.fr/ark:/12148/cb118891076#about;41;28;69;36
517;http://www.wikidata.org/entity/Q2847769;André Foulon de Vaulx;1873;1951;78;2;Q2847769;02960799X;FALSE;NA;0;0.0298507462686567;10066125g;http://data.bnf.fr/ark:/12148/cb10066125g#about;32;32;37;37
518;http://www.wikidata.org/entity/Q3426180;René Fauchois;1882;1962;80;NA;Q3426180;59401001;FALSE;NA;0;NA;12144487d;http://data.bnf.fr/ark:/12148/cb12144487d#about;74;45;109;66
519;http://www.wikidata.org/entity/Q15407444;Fernand Marc;1900;1979;79;NA;Q15407444;164281258;FALSE;NA;0;NA;14795645m;http://data.bnf.fr/ark:/12148/cb14795645m#about;21;17;23;18
520;http://www.wikidata.org/entity/Q18533760;Pierre Jalabert;1881;1968;87;NA;Q18533760;85780960;FALSE;NA;0;NA;12739470q;http://data.bnf.fr/ark:/12148/cb12739470q#about;32;21;41;26
521;http://www.wikidata.org/entity/Q3300288;Maurice-Pierre Boyé;1899;1968;69;NA;Q3300288;26748525;FALSE;NA;0;NA;118936734;http://data.bnf.fr/ark:/12148/cb118936734#about;17;10;25;12
522;http://www.wikidata.org/entity/Q16546027;Daniel Thaly;1879;1950;71;NA;Q16546027;91602548;FALSE;NA;0;NA;126418013;http://data.bnf.fr/ark:/12148/cb126418013#about;9;8;9;8
523;http://www.wikidata.org/entity/Q3171323;Noël Santon;1900;1958;58;NA;Q3171323;129433136;FALSE;NA;0;NA;102542947;http://data.bnf.fr/ark:/12148/cb102542947#about;35;29;44;32
524;http://www.wikidata.org/entity/Q3360535;Marie-Louise Pailleron;1870;1951;81;NA;Q3360535;99215721;FALSE;NA;0;NA;12736794t;http://data.bnf.fr/ark:/12148/cb12736794t#about;40;35;45;40
525;http://www.wikidata.org/entity/Q2861860;Armand Got;1890;1976;86;NA;Q2861860;26897881;FALSE;NA;0;NA;11905471p;http://data.bnf.fr/ark:/12148/cb11905471p#about;21;7;22;7
526;http://www.wikidata.org/entity/Q3385286;Pierre Gourdon;1869;1952;83;NA;Q3385286;129584843;FALSE;NA;0;NA;12727841j;http://data.bnf.fr/ark:/12148/cb12727841j#about;69;50;74;54
527;http://www.wikidata.org/entity/Q3158839;Jacques Dyssord;1880;1952;72;NA;Q3158839;57795118;FALSE;NA;0;NA;127375846;http://data.bnf.fr/ark:/12148/cb127375846#about;21;18;26;23
528;http://www.wikidata.org/entity/Q47106892;Frédéric Saisset;1873;1953;80;NA;Q47106892;07668606X;FALSE;NA;0;NA;12749484m;http://data.bnf.fr/ark:/12148/cb12749484m#about;27;17;30;18
529;http://www.wikidata.org/entity/Q3434634;Robert Bourget-Pailleron;1897;1970;73;NA;Q3434634;156055422;FALSE;NA;0;NA;11274694w;http://data.bnf.fr/ark:/12148/cb11274694w#about;24;10;28;11
530;http://www.wikidata.org/entity/Q946896;Léon de Poncins;1897;1975;78;1;Q946896;27078566;FALSE;NA;0;0.0232558139534884;11920245s;http://data.bnf.fr/ark:/12148/cb11920245s#about;28;15;36;17
531;http://www.wikidata.org/entity/Q3426156;René Duverne;1893;1974;81;1;Q3426156;139262369;FALSE;NA;0;0.0212765957446809;10894972q;http://data.bnf.fr/ark:/12148/cb10894972q#about;75;48;83;50
532;http://www.wikidata.org/entity/Q3384359;Pierre Chanlaine;1885;1969;84;NA;Q3384359;148603564;FALSE;NA;0;NA;12137459p;http://data.bnf.fr/ark:/12148/cb12137459p#about;58;25;78;32
533;http://www.wikidata.org/entity/Q50322613;Jean Suberville;1887;1953;66;NA;Q50322613;59636971;FALSE;NA;0;NA;12743797b;http://data.bnf.fr/ark:/12148/cb12743797b#about;25;16;32;20
534;http://www.wikidata.org/entity/Q3047991;Edmond Spalikowski;1874;1951;77;NA;Q3047991;84434066;FALSE;NA;0;NA;12692625t;http://data.bnf.fr/ark:/12148/cb12692625t#about;85;79;98;87
535;http://www.wikidata.org/entity/Q19631247;Hector Talvart;1880;1959;79;3;Q19631247;27154327;FALSE;NA;0;0.05;119259704;http://data.bnf.fr/ark:/12148/cb119259704#about;109;69;114;72
536;http://www.wikidata.org/entity/Q3056972;Ernest Gaubert;1881;1945;64;NA;Q3056972;29476046;FALSE;NA;0;NA;12109535t;http://data.bnf.fr/ark:/12148/cb12109535t#about;37;37;46;46
537;http://www.wikidata.org/entity/Q3298941;Mathilde Alanic;1864;1948;84;NA;Q3298941;78058805;FALSE;NA;0;NA;127262409;http://data.bnf.fr/ark:/12148/cb127262409#about;62;56;94;81
538;http://www.wikidata.org/entity/Q2366496;René Laporte;1905;1954;49;NA;Q2366496;72479671;FALSE;NA;0;NA;120266975;http://data.bnf.fr/ark:/12148/cb120266975#about;31;10;42;14
539;http://www.wikidata.org/entity/Q2898373;Bernard Nabonne;1897;1951;54;NA;Q2898373;92611982;FALSE;NA;0;NA;12738086r;http://data.bnf.fr/ark:/12148/cb12738086r#about;19;10;27;15
540;http://www.wikidata.org/entity/Q2934897;Camille Cé;1878;1959;81;NA;Q2934897;67387535;FALSE;NA;0;NA;15457337f;http://data.bnf.fr/ark:/12148/cb15457337f#about;11;11;15;15
541;http://www.wikidata.org/entity/Q3372217;Paul Souchon;1874;1951;77;1;Q3372217;29716462;FALSE;NA;0;0.0151515151515152;13558693w;http://data.bnf.fr/ark:/12148/cb13558693w#about;34;23;41;28
542;http://www.wikidata.org/entity/Q57280911;Henri Brochet;1898;1952;54;NA;Q57280911;57171459;FALSE;NA;0;NA;142984270;http://data.bnf.fr/ark:/12148/cb142984270#about;106;53;123;60
543;http://www.wikidata.org/entity/Q26235213;Alphonse Métérié;1887;1967;80;NA;Q26235213;190609303;FALSE;NA;0;NA;14770821j;http://data.bnf.fr/ark:/12148/cb14770821j#about;14;11;14;11
544;http://www.wikidata.org/entity/Q18012066;Judith Cladel;1873;1958;85;3;Q18012066;33447764;FALSE;NA;0;0.0447761194029851;12431203k;http://data.bnf.fr/ark:/12148/cb12431203k#about;15;12;18;13
545;http://www.wikidata.org/entity/Q3296323;Maryse Choisy;1903;1979;76;NA;Q3296323;26787571;FALSE;NA;0;NA;11896739z;http://data.bnf.fr/ark:/12148/cb11896739z#about;41;19;49;25
546;http://www.wikidata.org/entity/Q2383116;Jean Marquet;1883;1954;71;NA;Q2383116;144547554;FALSE;NA;0;NA;127369513;http://data.bnf.fr/ark:/12148/cb127369513#about;11;10;15;13
547;http://www.wikidata.org/entity/Q3122002;Guy Mazeline;1900;1996;96;NA;Q3122002;67045650;FALSE;NA;0;NA;12155078s;http://data.bnf.fr/ark:/12148/cb12155078s#about;24;13;35;21
548;http://www.wikidata.org/entity/Q55771779;Henri Sérouya;1895;1968;73;NA;Q55771779;27133044;FALSE;NA;0;NA;11924488k;http://data.bnf.fr/ark:/12148/cb11924488k#about;31;5;41;6
549;http://www.wikidata.org/entity/Q3103663;Georges d'Esparbès;1863;1944;81;5;Q3103663;29502268;FALSE;NA;0;0.0649350649350649;127289892;http://data.bnf.fr/ark:/12148/cb127289892#about;40;36;56;46
550;http://www.wikidata.org/entity/Q1508805;Georges Berr;1867;1942;75;NA;Q1508805;67260667;FALSE;NA;0;NA;12944625s;http://data.bnf.fr/ark:/12148/cb12944625s#about;62;55;75;59
551;http://www.wikidata.org/entity/Q24680816;Jean Lescoffier;1875;1947;72;NA;Q24680816;03375621X;FALSE;NA;0;NA;13001741b;http://data.bnf.fr/ark:/12148/cb13001741b#about;12;11;13;11
552;http://www.wikidata.org/entity/Q3384059;Pierre Bonardi;1887;1964;77;1;Q3384059;72643722;FALSE;NA;0;0.0188679245283019;127379442;http://data.bnf.fr/ark:/12148/cb127379442#about;22;16;33;23
553;http://www.wikidata.org/entity/Q88342108;Albert Acremant;1882;1942;60;1;Q88342108;33189005;FALSE;NA;0;0.0172413793103448;12408074m;http://data.bnf.fr/ark:/12148/cb12408074m#about;10;9;10;9
554;http://www.wikidata.org/entity/Q3302224;Max Maurey;1866;1947;81;NA;Q3302224;67387764;FALSE;NA;0;NA;127285309;http://data.bnf.fr/ark:/12148/cb127285309#about;53;41;65;44
555;http://www.wikidata.org/entity/Q692757;Lucien Fabre;1889;1952;63;NA;Q692757;26856344;FALSE;NA;0;NA;11902117b;http://data.bnf.fr/ark:/12148/cb11902117b#about;15;10;19;14
556;http://www.wikidata.org/entity/Q3174103;Jean Pourtal de Ladevèze;1898;1976;78;NA;Q3174103;103669302;FALSE;NA;0;NA;12632748h;http://data.bnf.fr/ark:/12148/cb12632748h#about;32;10;33;10
557;http://www.wikidata.org/entity/Q50386888;Raymond Cortat;1901;1972;71;NA;Q50386888;68936249;FALSE;NA;0;NA;10999923w;http://data.bnf.fr/ark:/12148/cb10999923w#about;11;5;47;9
558;http://www.wikidata.org/entity/Q2848182;André Lorulot;1885;1963;78;3;Q2848182;29771439;FALSE;NA;0;0.0545454545454545;121323801;http://data.bnf.fr/ark:/12148/cb121323801#about;108;77;116;83
559;http://www.wikidata.org/entity/Q24648709;Édouard Schneider;1880;1960;80;1;Q24648709;29714273;FALSE;NA;0;0.0166666666666667;12127929x;http://data.bnf.fr/ark:/12148/cb12127929x#about;37;33;55;45
560;http://www.wikidata.org/entity/Q3426783;René Pujol;1878;1942;64;NA;Q3426783;138146349;FALSE;NA;0;NA;148282589;http://data.bnf.fr/ark:/12148/cb148282589#about;50;46;80;73
561;http://www.wikidata.org/entity/Q15407225;Marcel Thiébaut;1897;1961;64;NA;Q15407225;03499971X;FALSE;NA;0;NA;12569087m;http://data.bnf.fr/ark:/12148/cb12569087m#about;18;12;21;15
562;http://www.wikidata.org/entity/Q17496818;Antonine Coullet;1892;1983;91;NA;Q17496818;91007682;FALSE;NA;0;NA;112757305;http://data.bnf.fr/ark:/12148/cb112757305#about;15;11;20;14
563;http://www.wikidata.org/entity/Q1630517;René Trintzius;1898;1953;55;NA;Q1630517;30057345;FALSE;NA;0;NA;121550674;http://data.bnf.fr/ark:/12148/cb121550674#about;28;11;39;19
564;http://www.wikidata.org/entity/Q2847829;André George;1890;1978;88;NA;Q2847829;33668817;FALSE;NA;0;NA;12451284t;http://data.bnf.fr/ark:/12148/cb12451284t#about;21;17;36;22
565;http://www.wikidata.org/entity/Q59626444;Jean de Pierrefeu;1881;1940;59;1;Q59626444;30257344;FALSE;NA;0;0.0169491525423729;12171202j;http://data.bnf.fr/ark:/12148/cb12171202j#about;18;17;20;18
566;http://www.wikidata.org/entity/Q3288641;Marcel Barrière;1860;1954;94;NA;Q3288641;77590872;FALSE;NA;0;NA;127300933;http://data.bnf.fr/ark:/12148/cb127300933#about;18;17;22;20
567;http://www.wikidata.org/entity/Q3592352;Étienne Rey;1879;1965;86;2;Q3592352;34555455;FALSE;NA;0;0.0327868852459016;125299262;http://data.bnf.fr/ark:/12148/cb125299262#about;28;25;37;33
568;http://www.wikidata.org/entity/Q177300;René Lote;1883;1944;61;NA;Q177300;67646689;FALSE;NA;0;NA;12707211j;http://data.bnf.fr/ark:/12148/cb12707211j#about;29;28;33;32
569;http://www.wikidata.org/entity/Q15987813;Max Fischer;1880;1957;77;NA;Q15987813;114457328;FALSE;NA;0;NA;13487572v;http://data.bnf.fr/ark:/12148/cb13487572v#about;46;42;61;54
570;http://www.wikidata.org/entity/Q3074332;Floris Delattre;1880;1950;70;NA;Q3074332;32022328;FALSE;NA;0;NA;12313119k;http://data.bnf.fr/ark:/12148/cb12313119k#about;16;12;18;12
571;http://www.wikidata.org/entity/Q2593206;Georges Polti;1867;1946;79;NA;Q2593206;56742312;FALSE;NA;0;NA;12632345c;http://data.bnf.fr/ark:/12148/cb12632345c#about;18;18;28;22
572;http://www.wikidata.org/entity/Q3102258;Georges Beaume;1861;1940;79;NA;Q3102258;78812321;FALSE;NA;0;NA;127286192;http://data.bnf.fr/ark:/12148/cb127286192#about;65;63;84;78
573;http://www.wikidata.org/entity/Q3515001;Tancrède de Visan;1878;1945;67;8;Q3515001;80779476;FALSE;NA;0;0.129032258064516;127383408;http://data.bnf.fr/ark:/12148/cb127383408#about;14;14;19;19
574;http://www.wikidata.org/entity/Q2366325;Louis Francis;1900;1959;59;NA;Q2366325;114271615;FALSE;NA;0;NA;109509963;http://data.bnf.fr/ark:/12148/cb109509963#about;8;5;11;7
575;http://www.wikidata.org/entity/Q3142536;Hugues Delorme;1868;1942;74;NA;Q3142536;111190347;FALSE;NA;0;NA;14654146b;http://data.bnf.fr/ark:/12148/cb14654146b#about;64;53;68;56
576;http://www.wikidata.org/entity/Q3261112;Louis Artus;1870;1960;90;NA;Q3261112;91305357;FALSE;NA;0;NA;12734710g;http://data.bnf.fr/ark:/12148/cb12734710g#about;44;40;48;41
577;http://www.wikidata.org/entity/Q3438811;Roger Chauviré;1880;1957;77;NA;Q3438811;03251624X;FALSE;NA;0;NA;123531229;http://data.bnf.fr/ark:/12148/cb123531229#about;15;5;19;6
578;http://www.wikidata.org/entity/Q59531394;Rose Celli;1895;1982;87;NA;Q59531394;31759343;FALSE;NA;0;NA;12291477k;http://data.bnf.fr/ark:/12148/cb12291477k#about;17;12;34;12
579;http://www.wikidata.org/entity/Q3035005;Dominique Bonnaud;1864;1943;79;2;Q3035005;154244244;FALSE;NA;0;0.0263157894736842;14670131r;http://data.bnf.fr/ark:/12148/cb14670131r#about;36;16;38;18
